order_id,order_time,distance_km,order_items,weather,traffic,rider_queue,prep_time_min,delivery_time_min
396,2025-01-03 19:45:00,9.34,6,Fog,4,2,21,62.5
397,2025-01-04 14:43:00,8.65,4,Fog,1,4,16,57.4
398,2025-02-09 23:32:00,4.58,9,Clear,5,4,29,57.7
399,2025-01-23 07:18:00,7.63,1,Clear,3,4,5,41.3
400,2025-02-21 11:56:00,7.67,2,Storm,4,0,15,53.7
401,2025-02-22 10:49:00,1.48,4,Clear,5,0,17,27.5
402,2025-03-14 02:27:00,9.07,3,Fog,0,0,5,36.3
403,2025-01-31 13:54:00,5.3,1,Storm,1,2,5,31.9
404,2025-02-09 18:23:00,8.35,5,Storm,3,1,25,60.9
405,2025-02-05 18:12:00,3.54,7,Clear,5,4,20,40.4
406,2025-03-31 06:55:00,9.01,2,Storm,0,3,11,47.3
407,2025-01-07 04:17:00,4.2,5,Rain,5,4,27,62.2
408,2025-02-17 03:20:00,0.6,6,Fog,0,4,14,33.1
409,2025-03-11 00:23:00,9.1,7,Clear,3,4,20,56.3
410,2025-01-23 21:53:00,1.37,1,Clear,1,4,5,15.1
411,2025-02-01 03:59:00,3.53,7,Clear,0,1,26,38.7
412,2025-01-18 17:30:00,9.53,4,Clear,2,3,13,44.4
413,2025-02-05 07:29:00,9.53,8,Rain,3,0,10,46.8
414,2025-01-03 00:39:00,5.95,4,Cloudy,3,3,19,42.1
415,2025-01-08 22:42:00,6.5,6,Clear,4,4,8,45.6
416,2025-02-01 02:18:00,4.76,9,Fog,1,3,19,43.5
417,2025-03-22 13:56:00,3.29,5,Clear,2,4,14,39.8
418,2025-01-05 00:33:00,3.62,4,Clear,2,3,29,52.2
419,2025-02-18 12:40:00,6.89,8,Clear,4,2,20,48.7
420,2025-01-28 05:00:00,7.65,9,Clear,0,3,17,42.7
421,2025-02-28 13:03:00,8.02,4,Cloudy,0,0,23,46.5
422,2025-01-30 21:35:00,8.0,3,Clear,2,0,24,50.7
423,2025-03-06 15:17:00,1.37,8,Rain,1,3,8,25.6
424,2025-01-28 02:23:00,5.2,5,Clear,0,3,24,43.3
425,2025-01-28 09:57:00,1.05,2,Cloudy,3,1,26,37.9
426,2025-01-20 21:45:00,5.72,9,Clear,5,3,20,51.5
427,2025-03-22 12:42:00,4.69,3,Clear,4,0,15,34.0
428,2025-02-05 11:43:00,8.93,2,Clear,1,2,19,49.2
429,2025-03-06 03:18:00,3.83,1,Clear,0,0,15,25.9
430,2025-03-26 07:59:00,1.61,8,Clear,5,1,27,38.9
431,2025-03-15 22:10:00,1.86,3,Fog,2,3,29,48.8
432,2025-01-15 08:45:00,7.73,7,Rain,4,2,15,53.4
433,2025-01-02 16:22:00,6.37,1,Rain,0,0,7,31.9
434,2025-03-23 01:36:00,1.46,1,Rain,2,2,28,49.7
435,2025-01-31 10:12:00,1.3,9,Clear,0,4,28,39.5
436,2025-02-19 17:10:00,7.16,8,Clear,4,0,21,51.5
437,2025-03-05 15:55:00,1.19,3,Cloudy,3,4,9,25.8
438,2025-02-09 17:05:00,8.31,6,Fog,3,2,17,54.7
439,2025-01-19 11:33:00,7.21,3,Fog,5,3,14,53.8
440,2025-02-07 15:26:00,1.27,4,Fog,2,3,9,26.6
441,2025-03-28 02:54:00,1.31,1,Clear,3,3,16,31.3
442,2025-03-15 06:47:00,9.87,5,Clear,4,4,12,52.7
443,2025-02-22 20:06:00,4.06,1,Clear,2,3,28,44.8
444,2025-03-30 06:18:00,4.02,1,Clear,0,1,16,32.0
445,2025-01-20 23:23:00,8.22,7,Clear,1,0,20,48.9
446,2025-01-03 23:59:00,9.5,6,Clear,0,0,6,36.7
447,2025-01-19 23:23:00,9.87,2,Rain,4,2,7,52.1
448,2025-02-26 17:15:00,7.66,2,Fog,5,4,22,67.8
449,2025-02-20 07:16:00,4.07,7,Storm,2,0,21,43.4
450,2025-01-03 02:43:00,1.29,1,Cloudy,0,4,6,20.2
451,2025-02-09 03:03:00,7.88,2,Clear,2,2,26,54.1
452,2025-01-01 16:08:00,5.8,8,Clear,3,3,16,40.6
453,2025-01-08 06:14:00,4.53,6,Rain,1,2,21,43.9
454,2025-03-22 20:50:00,9.11,2,Clear,4,1,10,45.3
455,2025-02-13 10:13:00,1.56,7,Clear,0,3,21,31.0
456,2025-03-25 00:30:00,5.18,4,Clear,1,3,6,23.4
457,2025-03-26 12:27:00,0.61,2,Clear,4,3,12,31.0
458,2025-03-09 09:40:00,4.95,6,Rain,4,2,18,47.0
459,2025-01-10 15:35:00,1.03,9,Clear,5,1,10,23.1
460,2025-02-05 16:55:00,1.63,9,Rain,3,4,13,39.1
461,2025-02-20 03:37:00,1.62,8,Rain,5,2,5,19.3
462,2025-03-22 15:41:00,6.67,3,Clear,5,0,9,35.0
463,2025-03-06 02:24:00,7.59,3,Clear,2,0,11,35.6
464,2025-01-10 08:21:00,6.04,2,Clear,2,2,13,37.1
465,2025-01-20 09:23:00,9.64,5,Clear,1,4,18,55.9
466,2025-02-05 13:18:00,4.06,4,Storm,3,0,13,39.0
467,2025-02-08 16:51:00,3.21,7,Storm,4,4,8,38.7
468,2025-03-21 02:12:00,8.75,4,Rain,3,3,24,68.6
469,2025-03-31 00:18:00,2.62,9,Clear,3,2,19,35.5
470,2025-03-28 12:52:00,9.65,2,Rain,1,3,8,45.3
471,2025-03-09 22:53:00,0.62,6,Rain,2,0,7,10.6
472,2025-01-04 12:27:00,9.71,7,Clear,3,4,28,65.0
473,2025-01-30 10:29:00,0.91,4,Rain,3,3,25,44.3
474,2025-01-14 13:22:00,8.97,6,Clear,3,0,27,58.5
475,2025-01-07 23:02:00,5.51,7,Rain,0,1,26,48.9
476,2025-03-07 22:30:00,9.93,4,Storm,3,3,18,62.2
477,2025-02-21 10:36:00,1.2,8,Clear,3,1,13,29.1
478,2025-01-27 01:27:00,5.76,9,Storm,4,1,23,50.8
479,2025-03-14 03:38:00,9.71,1,Clear,5,0,10,49.4
480,2025-02-01 19:34:00,5.47,7,Clear,0,2,7,27.4
481,2025-01-16 17:18:00,6.48,9,Cloudy,3,4,22,53.8
482,2025-01-17 04:45:00,7.11,5,Cloudy,5,0,20,52.4
483,2025-02-24 02:18:00,4.82,2,Clear,3,3,7,36.3
484,2025-01-19 10:06:00,6.46,6,Clear,1,4,6,34.2
485,2025-01-23 13:43:00,6.05,7,Clear,1,2,6,32.0
486,2025-03-27 23:55:00,9.06,2,Clear,5,0,27,62.8
487,2025-02-18 13:44:00,0.93,2,Fog,0,2,14,25.8
488,2025-02-22 23:34:00,3.17,1,Cloudy,4,3,19,41.1
489,2025-01-04 16:44:00,9.53,4,Rain,0,0,7,38.5
490,2025-02-08 16:37:00,8.96,7,Clear,0,3,12,44.0
491,2025-01-21 07:04:00,4.83,9,Rain,1,4,22,49.2
492,2025-02-03 17:41:00,6.39,3,Clear,1,4,15,46.4
493,2025-02-02 23:15:00,3.14,7,Cloudy,4,2,11,30.1
494,2025-01-24 08:22:00,2.29,7,Fog,3,2,23,39.5
495,2025-01-25 13:03:00,4.91,7,Rain,4,4,29,60.6
496,2025-01-31 19:45:00,3.86,2,Clear,3,1,11,19.5
497,2025-01-02 01:02:00,6.04,6,Clear,5,4,29,61.1
498,2025-02-09 17:36:00,1.24,2,Clear,5,0,6,17.3
499,2025-01-15 07:51:00,9.76,6,Fog,2,3,10,52.9
500,2025-02-26 18:48:00,9.87,3,Clear,1,4,9,54.1
501,2025-02-21 00:02:00,7.13,2,Clear,2,4,18,52.1
502,2025-02-17 23:03:00,5.59,6,Clear,2,3,22,49.4
503,2025-03-07 11:37:00,3.44,2,Fog,1,3,8,25.9
504,2025-03-15 23:10:00,8.23,5,Clear,2,0,8,34.6
505,2025-01-27 13:35:00,7.0,2,Fog,0,3,28,58.5
506,2025-03-13 07:06:00,2.04,3,Fog,3,2,17,34.3
507,2025-02-06 03:37:00,9.15,3,Cloudy,4,4,27,66.1
508,2025-01-05 17:24:00,8.31,6,Clear,1,3,25,52.0
509,2025-02-20 02:53:00,9.52,6,Clear,0,0,29,53.7
510,2025-03-24 21:08:00,7.39,3,Clear,5,3,5,43.3
511,2025-02-12 23:44:00,6.33,3,Clear,4,4,24,56.6
512,2025-01-20 11:54:00,4.47,1,Clear,4,1,9,28.9
513,2025-01-23 14:19:00,9.36,7,Rain,4,3,28,73.1
514,2025-03-22 22:08:00,8.73,8,Clear,2,2,7,43.7
515,2025-02-28 23:05:00,0.93,2,Fog,2,4,25,43.8
516,2025-03-26 18:48:00,0.75,4,Clear,2,0,23,29.9
517,2025-01-10 04:11:00,4.08,7,Rain,2,4,17,42.7
518,2025-02-05 05:27:00,8.2,8,Storm,0,1,11,40.7
519,2025-01-02 12:02:00,9.88,1,Storm,2,0,14,52.7
520,2025-02-26 01:12:00,1.93,4,Fog,1,1,7,27.0
521,2025-03-11 02:05:00,6.14,6,Storm,4,1,27,62.7
522,2025-02-01 17:06:00,4.12,3,Cloudy,0,2,6,24.1
523,2025-03-15 20:20:00,9.71,5,Clear,5,3,11,54.1
524,2025-03-08 17:39:00,8.5,9,Rain,2,2,13,54.7
525,2025-01-24 18:27:00,8.46,3,Clear,5,2,25,64.3
526,2025-03-13 11:31:00,4.95,5,Clear,4,2,16,34.0
527,2025-01-08 18:11:00,4.44,8,Clear,0,0,26,36.2
528,2025-01-11 15:19:00,3.1,6,Clear,4,3,14,36.3
529,2025-01-31 04:44:00,1.04,4,Clear,5,3,23,34.3
530,2025-02-06 08:50:00,8.71,8,Clear,0,0,17,40.4
531,2025-02-17 19:21:00,8.22,3,Clear,3,2,14,45.1
532,2025-03-13 20:54:00,10.0,3,Cloudy,0,2,9,42.2
533,2025-01-07 11:59:00,9.97,4,Clear,2,1,19,53.0
534,2025-01-22 04:40:00,5.78,9,Storm,5,1,25,56.0
535,2025-03-06 16:19:00,7.81,5,Clear,4,4,7,46.9
536,2025-02-09 11:18:00,9.48,8,Cloudy,4,1,12,47.6
537,2025-01-16 05:45:00,8.57,6,Fog,4,3,10,51.6
538,2025-01-23 04:47:00,2.85,3,Rain,1,0,23,34.0
539,2025-02-23 19:48:00,4.78,8,Rain,1,2,21,48.9
540,2025-01-19 05:29:00,1.73,9,Clear,2,4,14,28.2
541,2025-03-01 05:00:00,9.56,8,Cloudy,3,1,5,36.9
542,2025-02-16 12:00:00,6.26,4,Fog,1,4,17,50.9
543,2025-01-10 10:22:00,2.67,6,Fog,0,0,14,24.7
544,2025-02-07 05:31:00,6.88,1,Rain,5,0,16,47.6
545,2025-01-27 19:34:00,6.37,4,Clear,2,4,6,36.9
546,2025-01-02 20:41:00,3.9,8,Fog,3,4,14,42.2
547,2025-01-17 06:06:00,1.58,1,Clear,0,4,25,44.7
548,2025-03-14 07:42:00,6.88,3,Rain,4,2,27,62.4
549,2025-02-07 08:44:00,5.44,1,Clear,1,3,5,30.7
550,2025-02-16 07:11:00,7.84,9,Cloudy,0,1,5,24.7
551,2025-01-15 21:50:00,5.44,2,Clear,3,1,24,44.2
552,2025-02-17 17:12:00,8.6,9,Clear,2,1,19,46.5
553,2025-01-08 09:18:00,5.74,4,Rain,0,4,26,53.4
554,2025-04-01 05:50:00,5.83,2,Storm,2,4,29,63.7
555,2025-01-22 13:42:00,8.83,4,Rain,4,4,5,53.6
556,2025-02-07 08:47:00,4.33,6,Clear,3,2,25,47.5
557,2025-03-20 18:18:00,1.77,7,Clear,3,2,13,26.1
558,2025-02-02 23:28:00,0.77,3,Storm,1,2,28,38.9
559,2025-03-16 20:15:00,7.67,3,Cloudy,5,2,11,48.9
560,2025-02-19 06:57:00,6.39,8,Fog,3,0,20,54.9
561,2025-03-03 12:26:00,7.19,5,Clear,0,2,20,46.0
562,2025-03-09 17:26:00,2.52,4,Cloudy,0,2,17,31.4
563,2025-03-04 09:58:00,1.8,7,Clear,0,2,14,24.4
564,2025-01-10 04:06:00,0.64,7,Rain,4,1,22,39.2
565,2025-03-30 11:19:00,3.83,9,Clear,3,1,13,27.5
566,2025-01-03 12:51:00,6.1,9,Clear,3,1,16,39.3
567,2025-02-25 23:33:00,4.23,5,Storm,0,3,28,52.9
568,2025-01-17 15:29:00,4.66,8,Rain,1,0,17,41.1
569,2025-03-28 13:49:00,9.09,1,Clear,1,4,15,49.3
570,2025-03-22 22:40:00,3.81,9,Clear,3,2,19,32.8
571,2025-01-01 18:48:00,5.38,8,Clear,3,1,14,35.1
572,2025-02-15 18:41:00,7.94,6,Rain,2,0,14,48.9
573,2025-01-27 23:23:00,4.27,3,Clear,3,2,13,29.6
574,2025-02-27 05:46:00,6.41,3,Clear,0,3,29,50.7
575,2025-01-20 04:52:00,8.69,8,Rain,5,4,29,76.0
576,2025-03-26 05:20:00,9.52,5,Rain,4,2,7,50.2
577,2025-02-17 14:20:00,1.9,7,Storm,3,4,27,52.0
578,2025-03-01 08:04:00,9.3,5,Rain,3,2,20,57.7
579,2025-01-19 00:44:00,5.18,8,Fog,0,3,16,41.6
580,2025-03-09 09:40:00,2.95,4,Cloudy,2,0,21,36.4
581,2025-03-22 08:03:00,4.86,2,Fog,5,4,29,60.5
582,2025-01-03 17:12:00,9.81,3,Rain,3,4,19,70.4
583,2025-01-18 10:43:00,5.18,8,Clear,1,0,29,42.8
584,2025-03-13 21:59:00,3.62,7,Cloudy,1,4,7,29.9
585,2025-03-27 18:48:00,6.52,2,Clear,1,1,9,30.9
586,2025-02-14 18:10:00,2.78,6,Clear,4,0,17,27.9
587,2025-02-02 19:34:00,1.22,9,Clear,4,3,28,42.2
588,2025-01-17 14:52:00,1.72,4,Clear,5,2,10,28.3
589,2025-02-28 14:28:00,1.72,9,Cloudy,3,2,13,26.6
590,2025-02-22 08:50:00,1.94,2,Rain,3,0,23,41.7
591,2025-02-27 01:36:00,1.82,2,Rain,3,1,11,32.3
592,2025-02-23 09:44:00,6.59,9,Rain,4,3,17,50.2
593,2025-03-01 06:12:00,2.23,7,Clear,5,2,26,40.4
594,2025-01-28 19:19:00,3.78,7,Clear,3,2,9,24.9
595,2025-03-31 05:33:00,9.02,1,Rain,0,1,20,51.4
596,2025-01-22 21:48:00,5.0,6,Storm,2,4,8,42.3
597,2025-01-12 13:23:00,6.84,7,Clear,1,0,9,32.7
598,2025-01-01 13:05:00,2.14,6,Storm,1,1,24,37.3
599,2025-01-24 22:18:00,2.33,6,Clear,0,1,23,32.0
600,2025-01-08 06:44:00,0.89,2,Clear,3,1,27,40.4
601,2025-02-28 20:31:00,2.1,6,Clear,5,1,10,31.5
602,2025-02-20 11:15:00,3.15,4,Clear,5,4,8,33.7
603,2025-03-22 19:07:00,2.18,9,Fog,4,3,29,44.6
604,2025-01-25 23:21:00,1.34,1,Fog,3,1,5,21.4
605,2025-03-05 23:32:00,1.65,8,Clear,5,1,21,38.3
606,2025-01-04 20:52:00,4.88,5,Rain,3,0,13,37.8
607,2025-02-01 14:48:00,2.46,1,Storm,1,2,20,40.1
608,2025-01-08 21:07:00,3.96,4,Clear,1,4,27,49.5
609,2025-02-19 03:20:00,5.28,1,Clear,4,1,6,26.1
610,2025-03-30 20:51:00,7.06,6,Cloudy,1,3,15,41.0
611,2025-03-04 23:22:00,0.87,2,Rain,3,3,9,26.1
612,2025-01-19 18:11:00,8.09,5,Cloudy,0,3,17,50.5
613,2025-01-31 01:15:00,6.47,7,Clear,4,0,24,47.1
614,2025-03-14 17:59:00,1.28,2,Storm,0,3,21,37.2
615,2025-03-06 01:35:00,8.8,6,Clear,3,0,29,60.8
616,2025-01-10 04:34:00,9.25,6,Clear,4,4,19,65.5
617,2025-03-28 08:39:00,1.08,5,Rain,0,3,26,40.1
618,2025-01-03 23:07:00,3.13,5,Clear,4,2,16,30.1
619,2025-03-20 10:01:00,8.16,3,Clear,3,1,10,42.9
620,2025-02-01 17:53:00,7.61,2,Clear,5,4,24,68.7
621,2025-03-22 20:51:00,2.25,7,Clear,4,2,17,35.9
622,2025-03-17 00:01:00,2.49,1,Storm,5,4,22,47.6
623,2025-03-15 02:56:00,4.02,6,Clear,3,3,28,47.3
624,2025-03-28 21:34:00,5.1,6,Clear,4,4,19,45.4
625,2025-01-05 22:56:00,6.37,3,Clear,4,4,19,58.1
626,2025-03-08 21:17:00,4.0,2,Clear,5,4,12,38.5
627,2025-03-06 03:28:00,4.89,2,Rain,1,0,23,42.2
628,2025-02-17 06:20:00,7.6,9,Clear,5,2,27,60.8
629,2025-01-01 16:23:00,0.85,5,Storm,5,3,18,38.1
630,2025-03-08 19:11:00,2.9,7,Clear,5,1,11,33.9
631,2025-02-22 04:46:00,7.28,5,Clear,3,3,18,47.3
632,2025-02-14 06:28:00,9.0,7,Fog,2,3,9,53.5
633,2025-03-31 18:06:00,5.36,4,Storm,5,0,19,47.9
634,2025-02-20 03:52:00,5.56,8,Clear,4,0,25,51.3
635,2025-03-22 21:20:00,1.52,7,Fog,0,4,19,41.3
636,2025-01-24 09:15:00,4.75,5,Clear,1,3,28,50.0
637,2025-02-11 11:41:00,5.56,6,Fog,5,2,8,40.2
638,2025-03-03 03:21:00,2.8,5,Rain,5,0,5,26.1
639,2025-03-31 16:54:00,3.06,7,Rain,1,0,21,36.4
640,2025-01-01 15:23:00,4.08,2,Cloudy,5,2,29,47.8
641,2025-02-04 10:10:00,0.69,5,Clear,4,0,24,36.7
642,2025-02-21 11:26:00,3.56,3,Rain,2,2,5,28.4
643,2025-02-11 02:07:00,2.51,9,Clear,5,1,20,33.5
644,2025-01-18 11:27:00,3.61,6,Clear,1,2,17,27.1
645,2025-03-04 12:47:00,1.64,3,Clear,5,1,22,29.4
646,2025-01-01 23:49:00,8.96,7,Clear,3,4,14,55.7
647,2025-02-18 06:12:00,6.14,4,Rain,4,4,27,62.6
648,2025-03-18 21:22:00,6.95,3,Rain,4,0,22,52.5
649,2025-01-27 04:37:00,8.0,8,Rain,2,2,21,58.5
650,2025-01-26 18:30:00,5.24,4,Clear,3,0,13,31.7
651,2025-01-17 00:46:00,1.33,1,Clear,3,2,18,32.1
652,2025-01-08 00:12:00,5.6,6,Cloudy,2,0,25,45.1
653,2025-02-11 12:01:00,6.07,1,Clear,0,4,17,43.0
654,2025-03-11 13:38:00,7.58,5,Rain,5,4,24,62.5
655,2025-01-27 21:14:00,4.6,7,Storm,3,0,24,44.8
656,2025-02-07 17:30:00,1.71,6,Storm,0,2,18,33.9
657,2025-02-08 11:39:00,3.2,2,Rain,0,3,15,33.6
658,2025-01-31 22:11:00,3.95,4,Fog,4,2,17,47.5
659,2025-01-04 18:54:00,6.64,2,Clear,5,0,21,55.5
660,2025-02-14 07:05:00,5.92,1,Fog,4,2,7,41.7
661,2025-01-19 21:16:00,3.88,3,Clear,1,1,5,24.6
662,2025-03-30 02:00:00,9.87,3,Clear,4,2,25,66.8
663,2025-02-14 21:39:00,6.25,7,Clear,3,4,9,38.6
664,2025-03-16 19:12:00,2.75,1,Storm,3,4,29,55.4
665,2025-01-11 05:57:00,1.47,9,Clear,5,1,17,36.9
666,2025-02-11 07:22:00,1.95,6,Clear,0,2,28,36.3
667,2025-01-14 16:44:00,2.84,4,Clear,3,3,9,24.9
668,2025-01-24 11:14:00,2.03,3,Cloudy,4,2,9,21.7
669,2025-02-23 12:42:00,2.27,3,Fog,4,4,27,52.2
670,2025-01-27 05:13:00,3.21,2,Rain,5,4,16,43.1
671,2025-01-10 00:21:00,2.15,2,Rain,4,0,6,28.5
672,2025-03-26 02:06:00,9.02,5,Clear,2,4,27,65.7
673,2025-02-11 21:43:00,1.26,9,Clear,5,0,20,34.2
674,2025-02-27 06:26:00,5.48,2,Cloudy,5,4,21,52.0
675,2025-01-12 13:52:00,4.4,2,Clear,3,4,9,31.3
676,2025-03-04 13:50:00,9.83,6,Clear,5,3,16,55.1
677,2025-01-16 18:24:00,1.56,2,Clear,1,0,19,22.5
678,2025-01-19 19:23:00,4.28,4,Clear,3,0,10,28.4
679,2025-02-15 12:54:00,9.71,6,Clear,3,4,17,60.2
680,2025-03-18 01:48:00,8.72,5,Rain,2,0,15,51.0
681,2025-02-23 03:52:00,8.26,1,Clear,3,4,21,53.8
682,2025-01-25 16:01:00,2.95,6,Rain,0,4,13,34.8
683,2025-01-03 01:45:00,2.12,1,Clear,4,2,29,42.3
684,2025-03-24 02:18:00,6.85,3,Clear,4,0,20,47.8
685,2025-02-04 00:02:00,9.33,5,Clear,5,1,21,59.9
686,2025-03-07 14:21:00,5.79,5,Storm,2,0,24,45.9
687,2025-01-08 06:37:00,5.93,6,Clear,4,0,28,54.7
688,2025-03-29 20:14:00,3.16,8,Rain,0,3,22,49.5
689,2025-02-26 22:06:00,7.81,5,Storm,2,1,17,52.9
690,2025-03-15 17:10:00,2.28,1,Rain,1,1,15,29.9
691,2025-01-29 22:24:00,3.57,5,Clear,4,3,17,38.8
692,2025-03-19 19:34:00,4.54,3,Clear,3,3,28,51.5
693,2025-02-27 20:50:00,5.32,4,Clear,0,0,17,30.7
694,2025-03-09 14:02:00,2.8,8,Rain,0,2,16,34.2
695,2025-01-29 16:12:00,1.59,7,Clear,4,3,18,31.4
696,2025-02-25 23:50:00,6.3,5,Fog,5,1,17,44.7
697,2025-03-30 13:16:00,3.24,2,Fog,1,1,29,47.9
698,2025-02-26 06:45:00,6.02,6,Clear,3,0,13,35.6
699,2025-03-30 00:10:00,1.97,6,Clear,1,2,18,27.7
700,2025-01-01 16:39:00,5.07,6,Rain,1,4,5,30.9
701,2025-03-12 07:37:00,5.56,9,Clear,4,3,13,42.5
702,2025-02-22 19:48:00,0.99,8,Clear,3,3,8,18.5
703,2025-03-31 13:06:00,3.7,8,Fog,4,0,16,37.7
704,2025-01-19 00:21:00,1.78,1,Clear,4,2,28,48.6
705,2025-03-24 11:39:00,1.1,5,Cloudy,5,1,18,32.8
706,2025-03-02 03:38:00,9.9,7,Storm,0,1,13,45.6
707,2025-03-20 08:34:00,3.56,6,Storm,5,4,7,34.4
708,2025-03-31 08:02:00,8.19,5,Clear,5,1,10,44.5
709,2025-02-22 10:44:00,2.92,8,Clear,4,3,7,23.6
710,2025-03-15 20:57:00,6.97,3,Rain,5,4,5,40.4
711,2025-03-19 07:17:00,7.72,6,Clear,5,2,26,62.3
712,2025-03-02 16:28:00,6.16,5,Clear,2,4,25,55.4
713,2025-01-07 00:54:00,4.98,8,Clear,3,2,7,31.8
714,2025-02-17 17:41:00,4.41,4,Clear,0,1,18,34.0
715,2025-03-20 01:26:00,3.81,8,Clear,3,0,24,39.7
716,2025-01-08 20:28:00,9.33,2,Storm,0,4,6,45.0
717,2025-03-07 15:21:00,8.39,9,Clear,2,4,16,53.7
718,2025-01-23 03:13:00,9.67,9,Clear,4,3,14,59.6
719,2025-02-08 11:46:00,1.68,6,Rain,0,3,17,31.5
720,2025-03-08 01:14:00,7.44,4,Cloudy,0,2,24,47.3
721,2025-02-12 19:21:00,9.41,4,Clear,0,0,8,32.8
722,2025-01-17 17:01:00,2.22,6,Clear,2,3,23,36.1
723,2025-03-06 16:34:00,1.13,5,Rain,3,3,26,45.5
724,2025-03-11 10:39:00,7.54,6,Cloudy,2,1,5,26.2
725,2025-01-03 06:20:00,5.96,7,Storm,0,1,29,55.2
726,2025-03-25 22:40:00,8.5,7,Rain,5,3,15,60.9
727,2025-02-21 01:06:00,1.83,9,Clear,0,2,20,24.1
728,2025-03-29 15:13:00,8.06,8,Rain,5,0,23,56.7
729,2025-03-12 00:23:00,2.42,6,Clear,4,3,23,42.5
730,2025-02-28 00:00:00,2.05,6,Rain,2,2,16,33.7
731,2025-03-09 01:27:00,2.06,5,Storm,5,2,7,31.2
732,2025-03-08 22:56:00,8.24,1,Cloudy,2,3,27,60.3
733,2025-01-02 13:12:00,6.82,9,Clear,1,2,28,57.8
734,2025-03-09 22:13:00,5.47,9,Clear,3,4,22,49.9
735,2025-01-08 13:51:00,3.91,9,Rain,1,2,21,40.3
736,2025-03-03 16:49:00,8.83,8,Storm,5,3,9,50.8
737,2025-03-31 05:21:00,4.23,3,Storm,1,2,20,45.4
738,2025-01-30 21:07:00,8.26,1,Clear,3,3,28,63.4
739,2025-01-19 19:18:00,4.67,8,Clear,5,1,18,43.4
740,2025-03-06 13:18:00,4.08,7,Rain,4,3,23,54.1
741,2025-03-07 05:09:00,4.9,5,Clear,4,2,10,28.6
742,2025-03-29 07:38:00,3.36,7,Fog,3,3,7,29.2
743,2025-02-27 03:09:00,7.6,4,Clear,3,0,10,34.2
744,2025-01-31 11:19:00,5.28,9,Storm,5,3,16,47.9
745,2025-03-30 19:48:00,2.71,2,Rain,2,3,24,44.9
746,2025-02-01 21:41:00,9.05,9,Storm,5,0,15,57.6
747,2025-03-05 08:42:00,4.15,9,Clear,2,0,11,30.0
748,2025-02-15 04:31:00,5.66,5,Fog,2,0,5,29.1
749,2025-02-15 21:31:00,9.11,1,Clear,2,4,20,57.6
750,2025-03-12 05:10:00,6.43,7,Rain,5,3,20,55.7
751,2025-03-26 18:53:00,1.61,4,Clear,0,0,21,26.1
752,2025-02-25 22:53:00,9.43,9,Clear,0,0,19,47.9
753,2025-03-06 06:28:00,6.46,6,Clear,4,1,25,54.8
754,2025-02-06 09:26:00,3.68,3,Clear,0,4,13,34.4
755,2025-03-11 02:30:00,1.82,6,Cloudy,0,3,9,13.6
756,2025-03-11 23:50:00,8.04,6,Clear,2,2,24,54.7
757,2025-01-20 22:49:00,6.39,5,Storm,2,4,12,51.3
758,2025-02-08 13:38:00,5.57,2,Cloudy,3,4,25,52.9
759,2025-01-23 17:17:00,8.99,2,Clear,2,1,5,40.4
760,2025-03-20 04:57:00,7.99,7,Rain,5,3,11,52.6
761,2025-03-20 01:37:00,1.94,2,Clear,3,3,15,31.8
762,2025-01-22 09:16:00,3.46,6,Clear,3,0,24,35.5
763,2025-03-25 03:35:00,2.86,5,Clear,0,0,25,30.3
764,2025-03-12 19:16:00,7.57,4,Cloudy,2,4,17,52.9
765,2025-02-25 06:14:00,0.82,7,Clear,0,1,26,33.1
766,2025-03-10 11:20:00,5.91,8,Rain,2,3,17,48.8
767,2025-01-02 16:14:00,7.74,4,Rain,0,1,11,37.5
768,2025-01-03 18:12:00,8.83,1,Fog,0,2,15,50.6
769,2025-03-29 18:50:00,3.75,1,Clear,0,3,22,43.0
770,2025-03-13 01:28:00,8.3,1,Rain,5,0,5,47.6
771,2025-01-29 11:55:00,1.55,1,Rain,4,4,16,38.7
772,2025-03-30 18:04:00,8.54,5,Rain,0,1,7,34.6
773,2025-01-13 21:47:00,1.71,4,Cloudy,1,0,5,14.2
774,2025-03-12 05:04:00,4.27,9,Fog,1,4,8,34.5
775,2025-02-19 03:03:00,8.07,3,Clear,1,0,10,38.5
776,2025-02-01 19:07:00,1.92,7,Clear,5,3,9,29.1
777,2025-01-29 23:29:00,2.68,8,Clear,3,1,15,26.9
778,2025-03-15 05:33:00,7.36,6,Clear,0,2,24,50.3
779,2025-02-14 10:25:00,7.34,1,Clear,1,0,27,54.4
780,2025-01-07 04:53:00,6.59,8,Clear,5,1,17,45.8
781,2025-03-19 03:33:00,7.09,3,Clear,3,3,15,43.7
782,2025-02-17 03:22:00,5.66,8,Cloudy,1,0,10,23.7
783,2025-02-28 18:21:00,2.89,4,Clear,2,3,23,38.4
784,2025-02-21 17:56:00,3.78,8,Cloudy,4,2,29,49.1
785,2025-01-17 08:06:00,2.23,1,Clear,0,2,19,32.1
786,2025-01-19 00:34:00,9.13,3,Rain,4,4,25,68.0
787,2025-01-28 02:29:00,6.04,6,Fog,4,4,17,58.8
788,2025-01-22 12:12:00,4.31,9,Clear,2,4,14,33.9
789,2025-02-20 04:05:00,4.89,2,Clear,2,3,5,35.7
790,2025-02-25 11:59:00,9.5,1,Clear,2,4,17,61.7
791,2025-03-31 01:20:00,1.96,3,Clear,3,1,10,22.8
